,时间,小时,工作日,供冷季节,电耗
10335,256,15,1,1,1221.519997
10336,256,16,1,1,1223.080006
10337,256,17,1,1,1176.429993
10338,256,18,1,1,977.1800051
10339,256,19,1,1,649.8000002
10340,256,20,1,1,508.6000004
10341,256,21,1,1,323
10342,256,22,1,1,52.5
10343,256,23,1,1,43.30000019
10344,257,0,1,1,38.80000019
10345,257,1,1,1,30.39999962
10346,257,2,1,1,38.80000019
10347,257,3,1,1,38.5
10348,257,4,1,1,37.30000019
10349,257,5,1,1,36.10000038
10350,257,6,1,1,40
10351,257,7,1,1,40
10352,257,8,1,1,1107.990003
10353,257,9,1,1,1345.529991
10354,257,10,1,1,1311.799999
10355,257,11,1,1,1205.880005
10356,257,12,1,1,1238.119995
10357,257,13,1,1,1150.170006
10358,257,14,1,1,1103.099998
10359,257,15,1,1,1088.890003
10360,257,16,1,1,1108.439991
10361,257,17,1,1,854.6700077
10362,257,18,1,1,720.3000002
10363,257,19,1,1,621.8999996
10364,257,20,1,1,422.6999998
10365,257,21,1,1,221.1999998
10366,257,22,1,1,36.10000038
10367,257,23,1,1,35.80000019
10368,258,0,1,1,27.69999981
10369,258,1,1,1,32.19999981
10370,258,2,1,1,32.19999981
10371,258,3,1,1,39.10000038
10372,258,4,1,1,31.89999962
10373,258,5,1,1,28.89999962
10374,258,6,1,1,26.80000019
10375,258,7,1,1,40
10376,258,8,1,1,1071.009997
10377,258,9,1,1,1148.4
10378,258,10,1,1,1185
10379,258,11,1,1,1064.009997
10380,258,12,1,1,1126.770007
10381,258,13,1,1,1104.43999
10382,258,14,1,1,1083.5
10383,258,15,1,1,1128.26001
10384,258,16,1,1,953.3000002
10385,258,17,1,1,852.2299919
10386,258,18,1,1,768.2999992
10387,258,19,1,1,644.9000015
10388,258,20,1,1,421.0999985
10389,258,21,1,1,120
10390,258,22,1,1,59.60000038
10391,258,23,1,1,57.70000076
10392,259,0,1,1,50.79999924
10393,259,1,1,1,49.29999924
10394,259,2,1,1,49.89999962
10395,259,3,1,1,45.70000076
10396,259,4,1,1,45.70000076
10397,259,5,1,1,41.5
10398,259,6,1,1,42.10000038
10399,259,7,1,1,43.89999962
10400,259,8,1,1,80.5
10401,259,9,1,1,546.5
10402,259,10,1,1,491.5
10403,259,11,1,1,463.8999996
10404,259,12,1,1,463.8999996
10405,259,13,1,1,469.7000008
10406,259,14,1,1,464.2999992
10407,259,15,1,1,463.9000015
10408,259,16,1,1,464.5
10409,259,17,1,1,455.6000004
10410,259,18,1,1,461.7999992
10411,259,19,1,1,140.2999992
10412,259,20,1,1,53.79999924
10413,259,21,1,1,49.89999962
10414,259,22,1,1,52.60000038
10415,259,23,1,1,48.70000076
10416,260,0,1,1,45.70000076
10417,260,1,1,1,44.20000076
10418,260,2,1,1,52
10419,260,3,1,1,43.29999924
10420,260,4,1,1,42.10000038
10421,260,5,1,1,44.5
10422,260,6,1,1,42.39999962
10423,260,7,1,1,42.39999962
10424,260,8,1,1,39.39999962
10425,260,9,1,1,523.6000004
10426,260,10,1,1,526.2999992
10427,260,11,1,1,462.5
10428,260,12,1,1,462.0999999
10429,260,13,1,1,454.7
10430,260,14,1,1,433.4000001
10431,260,15,1,1,467.4000001
10432,260,16,1,1,466
10433,260,17,1,1,457.9000001
10434,260,18,1,1,448.4000001
10435,260,19,1,1,119.9000001
10436,260,20,1,1,30.4000001
10437,260,21,1,1,31.9000001
10438,260,22,1,1,37
10439,260,23,1,1,31.9000001
10440,261,0,0,1,40.9000001
10441,261,1,0,1,31
10442,261,2,0,1,28.9000001
10443,261,3,0,1,35.5
10444,261,4,0,1,27.70000005
10445,261,5,0,1,31.9000001
10446,261,6,0,1,23.4000001
10447,261,7,0,1,27.4000001
10448,261,8,0,1,32.80000019
10449,261,9,0,1,492.9000001
10450,261,10,0,1,515.4000015
10451,261,11,0,1,486.2999992
10452,261,12,0,1,281.5
10453,261,13,0,1,288.7999992
10454,261,14,0,1,507.3999996
10455,261,15,0,1,480.7999992
10456,261,16,0,1,471.1000004
10457,261,17,0,1,440.9000001
10458,261,18,0,1,435.0999999
10459,261,19,0,1,113.4000001
10460,261,20,0,1,33.0999999
10461,261,21,0,1,44.80000019
10462,261,22,0,1,37.5999999
10463,261,23,0,1,28.9000001
10464,262,0,0,1,27.4000001
10465,262,1,0,1,25.9000001
10466,262,2,0,1,38.80000019
10467,262,3,0,1,24.4000001
10468,262,4,0,1,28.9000001
10469,262,5,0,1,24.4000001
10470,262,6,0,1,28.9000001
10471,262,7,0,1,47.5
10472,262,8,0,1,641.7700071
10473,262,9,0,1,780.6099977
10474,262,10,0,1,797.5
10475,262,11,0,1,873.5199947
10476,262,12,0,1,1207.770007
10477,262,13,0,1,1094.419995
10478,262,14,0,1,1102.6
10479,262,15,0,1,1082.319995
10480,262,16,0,1,1053.580005
10481,262,17,0,1,815.3999996
10482,262,18,0,1,746.1099977
10483,262,19,0,1,630.1000004
10484,262,20,0,1,482.5
10485,262,21,0,1,325.6999998
10486,262,22,0,1,54.89999962
10487,262,23,0,1,61.60000038
10488,263,0,1,1,52.60000038
10489,263,1,1,1,44.19999981
10490,263,2,1,1,42.69999981
10491,263,3,1,1,45.69999981
10492,263,4,1,1,52.60000038
10493,263,5,1,1,43.89999962
10494,263,6,1,1,47.19999981
10495,263,7,1,1,51.69999981
10496,263,8,1,1,875.5099974
10497,263,9,1,1,1033.380005
10498,263,10,1,1,928.8800049
10499,263,11,1,1,1105.7
10500,263,12,1,1,1128.129992
10501,263,13,1,1,1032.4
10502,263,14,1,1,1029.1
10503,263,15,1,1,1029.370008
10504,263,16,1,1,1071.6
10505,263,17,1,1,1040.909998
10506,263,18,1,1,830.7099972
10507,263,19,1,1,500.1999998
10508,263,20,1,1,414.8999996
10509,263,21,1,1,109.8999996
10510,263,22,1,1,48
10511,263,23,1,1,41.5
10512,264,0,1,1,33.69999981
10513,264,1,1,1,43.89999962
10514,264,2,1,1,38.19999981
10515,264,3,1,1,34
10516,264,4,1,1,34
10517,264,5,1,1,31.30000019
10518,264,6,1,1,35.5
10519,264,7,1,1,54.10000038
10520,264,8,1,1,845.8000002
10521,264,9,1,1,1007.319996
10522,264,10,1,1,830.2000008
10523,264,11,1,1,798.0900021
10524,264,12,1,1,801.3999996
10525,264,13,1,1,762.7000008
10526,264,14,1,1,766.7099972
10527,264,15,1,1,779.6000004
10528,264,16,1,1,782.3900023
10529,264,17,1,1,755.7800045
10530,264,18,1,1,737.5900021
10531,264,19,1,1,560.7999992
10532,264,20,1,1,273.8999996
10533,264,21,1,1,68.39999962
10534,264,22,1,1,45.19999981
10535,264,23,1,1,46.60000038
10536,265,0,1,1,34.89999962
10537,265,1,1,1,39.39999962
10538,265,2,1,1,36.39999962
10539,265,3,1,1,38.5
10540,265,4,1,1,39.39999962
10541,265,5,1,1,32.5
10542,265,6,1,1,33.69999981
10543,265,7,1,1,35.5
10544,265,8,1,1,814.0099974
10545,265,9,1,1,1024.599998
10546,265,10,1,1,966.7999992
10547,265,11,1,1,796.3900032
10548,265,12,1,1,822.1099968
10549,265,13,1,1,832.7000008
10550,265,14,1,1,820.5
10551,265,15,1,1,1201.4
10552,265,16,1,1,1073.819995
10553,265,17,1,1,805.6900024
10554,265,18,1,1,702.8099976
10555,265,19,1,1,560.6999998
10556,265,20,1,1,292.1999998
10557,265,21,1,1,97.0999999
10558,265,22,1,1,42.30000019
10559,265,23,1,1,29.80000019
10560,266,0,1,1,32.5
10561,266,1,1,1,30.69999981
10562,266,2,1,1,36.0999999
10563,266,3,1,1,22.5999999
10564,266,4,1,1,25.5999999
10565,266,5,1,1,25.5999999
10566,266,6,1,1,28.89999962
10567,266,7,1,1,46.30000019
10568,266,8,1,1,875.5999999
10569,266,9,1,1,1013.709998
10570,266,10,1,1,943.1700072
10571,266,11,1,1,765.4099975
10572,266,12,1,1,792.4800053
10573,266,13,1,1,804.7099972
10574,266,14,1,1,810.6900024
10575,266,15,1,1,788.2000008
10576,266,16,1,1,818.0099983
10577,266,17,1,1,842.7999992
10578,266,18,1,1,728.2900028
10579,266,19,1,1,624.7999992
10580,266,20,1,1,410.6000004
10581,266,21,1,1,100.7999992
10582,266,22,1,1,58.20000076
10583,266,23,1,1,42.10000038
10584,267,0,1,1,40.29999924
10585,267,1,1,1,34.89999962
10586,267,2,1,1,36.39999962
10587,267,3,1,1,38.79999924
10588,267,4,1,1,36.10000038
10589,267,5,1,1,34.60000038
10590,267,6,1,1,39.39999962
10591,267,7,1,1,46.89999962
10592,267,8,1,1,829.1199951
10593,267,9,1,1,1158.219994
10594,267,10,1,1,1022.160011
10595,267,11,1,1,826.9199944
10596,267,12,1,1,1163.409998
10597,267,13,1,1,1192.4
10598,267,14,1,1,1047.170008
10599,267,15,1,1,1047.309998
10600,267,16,1,1,997.7199955
10601,267,17,1,1,828.0900021
10602,267,18,1,1,726.8900023
10603,267,19,1,1,607.1999998
10604,267,20,1,1,296.6000004
10605,267,21,1,1,112.1999998
10606,267,22,1,1,48.19999981
10607,267,23,1,1,42.69999981
10608,268,0,0,1,35.19999981
10609,268,1,0,1,37.30000019
10610,268,2,0,1,23.5
10611,268,3,0,1,25
10612,268,4,0,1,26.5
10613,268,5,0,1,20.80000019
10614,268,6,0,1,13.30000019
10615,268,7,0,1,36.69999981
10616,268,8,0,1,31.30000019
10617,268,9,0,1,63.30000019
10618,268,10,0,1,41.80000019
10619,268,11,0,1,92.5
10620,268,12,0,1,237.1999998
10621,268,13,0,1,545
10622,268,14,0,1,460.8999996
10623,268,15,0,1,474.1999998
10624,268,16,0,1,464.1999998
10625,268,17,0,1,491.5
10626,268,18,0,1,479.1999998
10627,268,19,0,1,143.6000004
10628,268,20,0,1,48.69999981
10629,268,21,0,1,48.69999981
10630,268,22,0,1,49.60000038
10631,268,23,0,1,44.19999981
10632,269,0,0,1,45.39999962
10633,269,1,0,1,26.5
10634,269,2,0,1,37
10635,269,3,0,1,35.5
10636,269,4,0,1,37
10637,269,5,0,1,39.69999981
10638,269,6,0,1,40.30000019
10639,269,7,0,1,37
10640,269,8,0,1,38.5
10641,269,9,0,1,496.1000004
10642,269,10,0,1,480.7999992
10643,269,11,0,1,478.7999992
10644,269,12,0,1,459.5
10645,269,13,0,1,457.7
10646,269,14,0,1,442.4000001
10647,269,15,0,1,67.79999924
10648,269,16,0,1,448.8000002
10649,269,17,0,1,465.9000001
10650,269,18,0,1,437.4000001
10651,269,19,0,1,121.4000001
10652,269,20,0,1,42.4000001
10653,269,21,0,1,53.80000019
10654,269,22,0,1,37.9000001
10655,269,23,0,1,33.4000001
10656,270,0,1,1,37.9000001
10657,270,1,1,1,34.9000001
10658,270,2,1,1,30.4000001
10659,270,3,1,1,32.80000019
10660,270,4,1,1,33.4000001
10661,270,5,1,1,34.9000001
10662,270,6,1,1,29.20000005
10663,270,7,1,1,51.4000001
10664,270,8,1,1,862.9199953
10665,270,9,1,1,1278.090003
10666,270,10,1,1,1345.780005
10667,270,11,1,1,1259.63999
10668,270,12,1,1,1324.590003
10669,270,13,1,1,1317.690002
10670,270,14,1,1,1230.490003
10671,270,15,1,1,1221.4
10672,270,16,1,1,1260.029993
10673,270,17,1,1,1209.86001
10674,270,18,1,1,986.1399903
10675,270,19,1,1,635.3000002
10676,270,20,1,1,452.4000001
10677,270,21,1,1,202.7
10678,270,22,1,1,49.70000005
10679,270,23,1,1,48.70000005
10680,271,0,1,1,48.5
10681,271,1,1,1,42.70000005
10682,271,2,1,1,44.20000005
10683,271,3,1,1,41.20000005
10684,271,4,1,1,39.70000005
10685,271,5,1,1,41.20000005
10686,271,6,1,1,47.20000005
10687,271,7,1,1,58
10688,271,8,1,1,861.5800049
10689,271,9,1,1,1248.619995
10690,271,10,1,1,1236.580005
10691,271,11,1,1,1220.619995
10692,271,12,1,1,1297.390002
10693,271,13,1,1,1237.5
10694,271,14,1,1,1191.5
10695,271,15,1,1,1190.090002
10696,271,16,1,1,1229.509998
10697,271,17,1,1,1245.1
10698,271,18,1,1,1027.770008
10699,271,19,1,1,634.7999992
10700,271,20,1,1,465.3999996
10701,271,21,1,1,280.6000004
10702,271,22,1,1,65.39999962
10703,271,23,1,1,57.10000038
10704,272,0,1,1,54.39999962
10705,272,1,1,1,47.19999981
10706,272,2,1,1,42.39999962
10707,272,3,1,1,46.89999962
10708,272,4,1,1,42.39999962
10709,272,5,1,1,47.19999981
10710,272,6,1,1,46.89999962
10711,272,7,1,1,58
10712,272,8,1,1,880.8099976
10713,272,9,1,1,1216.609997
10714,272,10,1,1,1219.719994
10715,272,11,1,1,1189.790001
10716,272,12,1,1,1158.180004
10717,272,13,1,1,1160.509998
10718,272,14,1,1,1124.690002
10719,272,15,1,1,1118.109998
10720,272,16,1,1,1132.209997
10721,272,17,1,1,1110.970007
10722,272,18,1,1,902.4299927
10723,272,19,1,1,587.6000004
10724,272,20,1,1,363.6999998
10725,272,21,1,1,103.6999998
10726,272,22,1,1,46.19999981
10727,272,23,1,1,36.39999962
10728,273,0,1,1,41.80000019
10729,273,1,1,1,33.69999981
10730,273,2,1,1,32.19999981
10731,273,3,1,1,33.69999981
10732,273,4,1,1,40.89999962
10733,273,5,1,1,37.60000038
10734,273,6,1,1,32.19999981
10735,273,7,1,1,41.5
10736,273,8,1,1,862.8800049
10737,273,9,1,1,979.0099974
10738,273,10,1,1,813.7900028
10739,273,11,1,1,758.0900021
10740,273,12,1,1,752.9299927
10741,273,13,1,1,759.7700071
10742,273,14,1,1,667.0099974
10743,273,15,1,1,680.8299923
10744,273,16,1,1,653.7700071
10745,273,17,1,1,642.6900024
10746,273,18,1,1,611.6199951
10747,273,19,1,1,466.8000002
10748,273,20,1,1,70
10749,273,21,1,1,70
10750,273,22,1,1,34.0999999
10751,273,23,1,1,31.30000019
10752,274,0,1,1,29.80000019
10753,274,1,1,1,26.80000019
10754,274,2,1,1,26.80000019
10755,274,3,1,1,23.80000019
10756,274,4,1,1,22.5999999
10757,274,5,1,1,28.5999999
10758,274,6,1,1,25.30000019
10759,274,7,1,1,36.0999999
10760,274,8,1,1,572.8000002
10761,274,9,1,1,562.5999999
10762,274,10,1,1,598.2900023
10763,274,11,1,1,514.4000001
10764,274,12,1,1,600.0999999
10765,274,13,1,1,565
10766,274,14,1,1,503.5999999
10767,274,15,1,1,504.9000001
10768,274,16,1,1,523.5999999
10769,274,17,1,1,513.4000001
10770,274,18,1,1,509.0999999
10771,274,19,1,1,383.0999999
10772,274,20,1,1,76.5999999
10773,274,21,1,1,86.4000001
10774,274,22,1,1,19.4000001
10775,274,23,1,1,16.5999999
10776,275,0,0,1,16.5999999
10777,275,1,0,1,16.9000001
10778,275,2,0,1,15.70000005
10779,275,3,0,1,19.9000001
10780,275,4,0,1,18.0999999
10781,275,5,0,1,12.4000001
10782,275,6,0,1,13.9000001
10783,275,7,0,1,16.9000001
10784,275,8,0,1,15.0999999
10785,275,9,0,1,20.80000019
10786,275,10,0,1,20.80000019
10787,275,11,0,1,25.30000019
10788,275,12,0,1,31
10789,275,13,0,1,29.80000019
10790,275,14,0,1,27.69999981
10791,275,15,0,1,30.69999981
10792,275,16,0,1,37.60000038
10793,275,17,0,1,41.79999924
10794,275,18,0,1,30.69999981
10795,275,19,0,1,18.70000005
10796,275,20,0,1,21.0999999
10797,275,21,0,1,19.9000001
10798,275,22,0,1,19.9000001
10799,275,23,0,1,21.4000001
10800,276,0,0,1,19.9000001
10801,276,1,0,1,13.9000001
10802,276,2,0,1,16.5999999
10803,276,3,0,1,16.9000001
10804,276,4,0,1,19.9000001
10805,276,5,0,1,15.70000005
10806,276,6,0,1,13.9000001
10807,276,7,0,1,16.5999999
10808,276,8,0,1,19.9000001
10809,276,9,0,1,21.0999999
10810,276,10,0,1,20.5
10811,276,11,0,1,23.19999981
10812,276,12,0,1,28.30000019
10813,276,13,0,1,29.5
10814,276,14,0,1,29.20000005
10815,276,15,0,1,32.80000019
10816,276,16,0,1,34.5999999
10817,276,17,0,1,29.20000005
10818,276,18,0,1,23.5
10819,276,19,0,1,19
10820,276,20,0,1,20.20000005
10821,276,21,0,1,17.5
10822,276,22,0,1,18.70000005
10823,276,23,0,1,23.5
10824,277,0,1,1,20.20000005
10825,277,1,1,1,22
10826,277,2,1,1,17.20000005
10827,277,3,1,1,19
10828,277,4,1,1,17.20000005
10829,277,5,1,1,19
10830,277,6,1,1,20.20000005
10831,277,7,1,1,16
10832,277,8,1,1,18.70000005
10833,277,9,1,1,17.5
10834,277,10,1,1,47.20000076
10835,277,11,1,1,49
10836,277,12,1,1,198.2000008
10837,277,13,1,1,614.8999996
10838,277,14,1,1,478.8999996
10839,277,15,1,1,277.5
10840,277,16,1,1,114.2000008
10841,277,17,1,1,461.7000008
10842,277,18,1,1,315.5
10843,277,19,1,1,70.20000005
10844,277,20,1,1,19
10845,277,21,1,1,15.70000005
10846,277,22,1,1,20.5
10847,277,23,1,1,17.20000005
10848,278,0,1,1,14.5
10849,278,1,1,1,2.700000048
10850,278,2,1,1,16
10851,278,3,1,1,14.20000005
10852,278,4,1,1,14.5
10853,278,5,1,1,17.20000005
10854,278,6,1,1,3
10855,278,7,1,1,15.70000005
10856,278,8,1,1,16
10857,278,9,1,1,26.80000019
10858,278,10,1,1,314.3999996
10859,278,11,1,1,531.3999996
10860,278,12,1,1,52.5
10861,278,13,1,1,123.2000008
10862,278,14,1,1,360.6000004
10863,278,15,1,1,458.3999996
10864,278,16,1,1,147.1000004
10865,278,17,1,1,288.1000004
10866,278,18,1,1,143.2000008
10867,278,19,1,1,47.79999924
10868,278,20,1,1,49
10869,278,21,1,1,38.79999924
10870,278,22,1,1,40.89999962
10871,278,23,1,1,39.39999962
10872,279,0,1,1,40.89999962
10873,279,1,1,1,48.10000038
10874,279,2,1,1,41.89999962
10875,279,3,1,1,40.60000038
10876,279,4,1,1,31.29999924
10877,279,5,1,1,42.39999962
10878,279,6,1,1,39.70000076
10879,279,7,1,1,40.89999962
10880,279,8,1,1,37.89999962
10881,279,9,1,1,502.2000008
10882,279,10,1,1,474.7000008
10883,279,11,1,1,247
10884,279,12,1,1,171.7000008
10885,279,13,1,1,501.7000008
10886,279,14,1,1,354.7999992
10887,279,15,1,1,129.7000008
10888,279,16,1,1,442.2000008
10889,279,17,1,1,436
10890,279,18,1,1,99.70000005
10891,279,19,1,1,31
10892,279,20,1,1,26.20000005
10893,279,21,1,1,28
10894,279,22,1,1,23.20000005
10895,279,23,1,1,19
10896,280,0,1,1,18.70000005
10897,280,1,1,1,19
10898,280,2,1,1,20.20000005
10899,280,3,1,1,19
10900,280,4,1,1,15.70000005
10901,280,5,1,1,22
10902,280,6,1,1,20.20000005
10903,280,7,1,1,16
10904,280,8,1,1,18.0999999
10905,280,9,1,1,493.8999996
10906,280,10,1,1,523.4000001
10907,280,11,1,1,468.9000001
10908,280,12,1,1,122.4000001
10909,280,13,1,1,376.3000002
10910,280,14,1,1,460.9000001
10911,280,15,1,1,452.9000001
10912,280,16,1,1,116
10913,280,17,1,1,394.6999998
10914,280,18,1,1,140.8999996
10915,280,19,1,1,28.9000001
10916,280,20,1,1,24.4000001
10917,280,21,1,1,28.9000001
10918,280,22,1,1,34.5999999
10919,280,23,1,1,27.0999999
10920,281,0,1,1,28
10921,281,1,1,1,21.70000005
10922,281,2,1,1,22
10923,281,3,1,1,26.20000005
10924,281,4,1,1,29.5
10925,281,5,1,1,27.70000005
10926,281,6,1,1,25
10927,281,7,1,1,18.70000005
10928,281,8,1,1,23.5
10929,281,9,1,1,498.7
10930,281,10,1,1,490.3999996
10931,281,11,1,1,454.6000004
10932,281,12,1,1,466.2999992
10933,281,13,1,1,455.0999999
10934,281,14,1,1,438.5999999
10935,281,15,1,1,430.5999999
10936,281,16,1,1,435.8000002
10937,281,17,1,1,441.0999999
10938,281,18,1,1,321.5999999
10939,281,19,1,1,47.5999999
10940,281,20,1,1,25.9000001
10941,281,21,1,1,22.5999999
10942,281,22,1,1,25.5999999
10943,281,23,1,1,22.5999999
10944,282,0,0,1,25.5999999
10945,282,1,0,1,22.5999999
10946,282,2,0,1,28.9000001
10947,282,3,0,1,23.80000019
10948,282,4,0,1,21.0999999
10949,282,5,0,1,21.0999999
10950,282,6,0,1,25.9000001
10951,282,7,0,1,22.5999999
10952,282,8,0,1,713.9099975
10953,282,9,0,1,1187.680005
10954,282,10,0,1,1236.53999
10955,282,11,0,1,1218.690002
10956,282,12,0,1,1248.880005
10957,282,13,0,1,1222.890002
10958,282,14,0,1,1171.829992
10959,282,15,0,1,1161.080005
10960,282,16,0,1,1072.719995
10961,282,17,0,1,833.8099976
10962,282,18,0,1,709.5700073
10963,282,19,0,1,625
10964,282,20,0,1,486
10965,282,21,0,1,322
10966,282,22,0,1,58.5999999
10967,282,23,0,1,49.30000019
10968,283,0,0,1,47.5
10969,283,1,0,1,41.80000019
10970,283,2,0,1,37
10971,283,3,0,1,42.0999999
10972,283,4,0,1,39.0999999
10973,283,5,0,1,37.30000019
10974,283,6,0,1,33.4000001
10975,283,7,0,1,39.0999999
10976,283,8,0,1,626.4000001
10977,283,9,0,1,710
10978,283,10,0,1,707.9099975
10979,283,11,0,1,722.4800048
10980,283,12,0,1,728.7099977
10981,283,13,0,1,743.719995
10982,283,14,0,1,699.0999999
10983,283,15,0,1,656.4099975
10984,283,16,0,1,649.5999999
10985,283,17,0,1,655.8999996
10986,283,18,0,1,640.5
10987,283,19,0,1,522.3000002
10988,283,20,0,1,413.1000004
10989,283,21,0,1,113.1000004
10990,283,22,0,1,43.10000038
10991,283,23,0,1,37.60000038
10992,284,0,1,1,42.39999962
10993,284,1,1,1,40.60000038
10994,284,2,1,1,36.10000038
10995,284,3,1,1,39.39999962
10996,284,4,1,1,42.10000038
10997,284,5,1,1,34.89999962
10998,284,6,1,1,36.39999962
10999,284,7,1,1,42.10000038
11000,284,8,1,1,625.0900021
11001,284,9,1,1,688.3099976
11002,284,10,1,1,694.5900021
11003,284,11,1,1,638.3999996
11004,284,12,1,1,91.20000076
11005,284,13,1,1,662.6000004
11006,284,14,1,1,652.2999992
11007,284,15,1,1,636.1000004
11008,284,16,1,1,642.5
11009,284,17,1,1,618.8999996
11010,284,18,1,1,619.6999998
11011,284,19,1,1,477.5
11012,284,20,1,1,110.6999998
11013,284,21,1,1,99.5
11014,284,22,1,1,43.80000019
11015,284,23,1,1,33.69999981
11016,285,0,1,1,29.80000019
11017,285,1,1,1,35.19999981
11018,285,2,1,1,34
11019,285,3,1,1,35.80000019
11020,285,4,1,1,29.5
11021,285,5,1,1,28
11022,285,6,1,1,32.19999981
11023,285,7,1,1,32.5
11024,285,8,1,1,496.8000002
11025,285,9,1,1,645.3999996
11026,285,10,1,1,610.8999996
11027,285,11,1,1,615.8999996
11028,285,12,1,1,621.6000004
11029,285,13,1,1,584.1999998
11030,285,14,1,1,539.1000004
11031,285,15,1,1,519.6000004
11032,285,16,1,1,533.3999996
11033,285,17,1,1,540.3000002
11034,285,18,1,1,511.6999998
11035,285,19,1,1,430.5999999
11036,285,20,1,1,79.9000001
11037,285,21,1,1,82.5999999
11038,285,22,1,1,30.4000001
11039,285,23,1,1,12.70000005
11040,286,0,1,1,15.4000001
11041,286,1,1,1,21.0999999
11042,286,2,1,1,21.0999999
11043,286,3,1,1,15.70000005
11044,286,4,1,1,16.9000001
11045,286,5,1,1,16.9000001
11046,286,6,1,1,12.5999999
11047,286,7,1,1,16.9000001
11048,286,8,1,1,583.4000001
11049,286,9,1,1,616.0900025
11050,286,10,1,1,878.280005
11051,286,11,1,1,911.0099974
11052,286,12,1,1,761.8299923
11053,286,13,1,1,646.5
11054,286,14,1,1,559.6999998
11055,286,15,1,1,561.8000002
11056,286,16,1,1,566.6000004
11057,286,17,1,1,564.6999998
11058,286,18,1,1,514
11059,286,19,1,1,392.5999999
11060,286,20,1,1,80.9000001
11061,286,21,1,1,74
11062,286,22,1,1,23.70000005
11063,286,23,1,1,10
11064,287,0,1,1,11.5
11065,287,1,1,1,14.20000005
11066,287,2,1,1,11.5
11067,287,3,1,1,9.700000048
11068,287,4,1,1,10
11069,287,5,1,1,12.70000005
11070,287,6,1,1,13
11071,287,7,1,1,11.20000005
11072,287,8,1,1,478
11073,287,9,1,1,568.7
11074,287,10,1,1,511.8000002
11075,287,11,1,1,490
11076,287,12,1,1,537.7
11077,287,13,1,1,539
11078,287,14,1,1,554.2
11079,287,15,1,1,541
11080,287,16,1,1,550.7
11081,287,17,1,1,524.5
11082,287,18,1,1,538.2
11083,287,19,1,1,405
11084,287,20,1,1,84.70000005
11085,287,21,1,1,84
11086,287,22,1,1,18.20000005
11087,287,23,1,1,19
11088,288,0,1,1,15.70000005
11089,288,1,1,1,11.5
11090,288,2,1,1,20.20000005
11091,288,3,1,1,19
11092,288,4,1,1,12.70000005
11093,288,5,1,1,11.5
11094,288,6,1,1,14.20000005
11095,288,7,1,1,19
11096,288,8,1,1,498.2
11097,288,9,1,1,596
11098,288,10,1,1,603.2
11099,288,11,1,1,607
11100,288,12,1,1,628.5
11101,288,13,1,1,637.7
11102,288,14,1,1,623.2
11103,288,15,1,1,626
11104,288,16,1,1,633.2
11105,288,17,1,1,619
11106,288,18,1,1,612.2
11107,288,19,1,1,486.5
11108,288,20,1,1,98.20000005
11109,288,21,1,1,76
11110,288,22,1,1,30.70000005
11111,288,23,1,1,17.5
11112,289,0,0,1,14.20000005
11113,289,1,0,1,11.5
11114,289,2,0,1,17.20000005
11115,289,3,0,1,11.5
11116,289,4,0,1,8.5
11117,289,5,0,1,11.5
11118,289,6,0,1,10
11119,289,7,0,1,10
11120,289,8,0,1,12.70000005
11121,289,9,0,1,445
11122,289,10,0,1,297.7
11123,289,11,0,1,117.5
11124,289,12,0,1,363.5
11125,289,13,0,1,258.2
11126,289,14,0,1,106.5
11127,289,15,0,1,426.3000002
11128,289,16,0,1,265.6999998
11129,289,17,0,1,99
11130,289,18,0,1,282.1000004
11131,289,19,0,1,32.0999999
11132,289,20,0,1,20.20000005
11133,289,21,0,1,19
11134,289,22,0,1,26.20000005
11135,289,23,0,1,16
11136,290,0,0,1,23.20000005
11137,290,1,0,1,25
11138,290,2,0,1,17.20000005
11139,290,3,0,1,17.5
11140,290,4,0,1,20.20000005
11141,290,5,0,1,17.5
11142,290,6,0,1,23.20000005
11143,290,7,0,1,19
11144,290,8,0,1,21.70000005
11145,290,9,0,1,435
11146,290,10,0,1,415.2
11147,290,11,0,1,128.5
11148,290,12,0,1,221.2
11149,290,13,0,1,471
11150,290,14,0,1,141.7
11151,290,15,0,1,286
11152,290,16,0,1,461.5
11153,290,17,0,1,313.7
11154,290,18,0,1,101
11155,290,19,0,1,40.70000005
11156,290,20,0,1,28
11157,290,21,0,1,27.70000005
11158,290,22,0,1,29.5
11159,290,23,0,1,23.20000005
11160,291,0,1,1,20.5
11161,291,1,1,1,14.20000005
11162,291,2,1,1,28
11163,291,3,1,1,24.70000005
11164,291,4,1,1,22
11165,291,5,1,1,18.70000005
11166,291,6,1,1,15
11167,291,7,1,1,21.70000005
11168,291,8,1,1,405.8800049
11169,291,9,1,1,746.3099976
11170,291,10,1,1,770.2900028
11171,291,11,1,1,769.1900024
11172,291,12,1,1,752.5199947
11173,291,13,1,1,779.7800045
11174,291,14,1,1,780.8999996
11175,291,15,1,1,813.909996
11176,291,16,1,1,797.2800045
11177,291,17,1,1,779.2199955
